Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive,Cannabis,Cannabis_User
-0.3671886098532122,-0.8219840198236591,1.1941943909416095,-1.433681733244129,0.2458008864839111,1.0947921086781365,1.7507238230151063,CL2,N
-1.2153978603909124,-0.0367092953279288,-0.0300640720809303,0.2760468104520467,-0.4757528435601674,-0.5025714665176446,0.124607549306724,CL2,N
-0.2113928841412802,-0.1016997350650779,0.4402308092247947,-0.317356105363282,0.3019605620897044,0.5024566975097089,1.3621044896564496,CL2,N
-0.7452834509084387,0.1987914585182859,-1.306073850850156,-0.01729,1.1040185555144344,-2.07848,-0.344579275919167,CL2,N
0.628962573572183,0.1227415817195502,0.582836621520044,0.9940003666546686,-0.1482049883466397,1.2247,1.4859578908888045,CL2,N
-0.6927850859389548,1.3985379389122592,1.382224253363088,0.76096,-0.0506137778934162,-0.52593,0.1177776576424582,CL2,N
1.0419900620642082,-0.0402962669318581,-0.7567506021362363,0.4917363024421156,0.5584630852783234,0.2206647236991875,0.52975,CL2,N
0.3211942944336798,-0.9049321022280316,0.2179571725603279,-2.3848511167211788,0.7010056323722269,1.1165287082542812,0.52975,CL2,N
-1.320153758473851,1.30612,-0.6655012819938741,-1.5536626446067654,-1.1270200816656923,-0.1441432659236343,-0.71126,CL2,N
0.0098295113821924,0.3059668674985483,0.4912172693327894,-0.2613990533186212,0.4767742568298915,-0.4970513834819662,0.19268,CL2,N
0.0426567564149048,0.6924012893383997,-0.7947347820782965,0.5593185161990971,-0.0066251960253707,-1.2186378771702435,-1.37983,CL2,N
-0.5702080037809794,-0.3796159657562424,-0.8485340665101433,0.4886137005245582,0.784895964476944,0.4834578469820031,0.2612371885459051,CL2,N
-0.027046141834688,0.5424103831485669,-0.0365305440289198,-0.027536420884093,-0.2218951827548832,0.07987,-1.37983,CL2,N
-0.0730196121791295,0.3629123503820727,0.3742483937797096,0.4060419367076573,-0.2155785248080194,-0.0203539868298169,0.19268,CL2,N
-0.17779,0.7566613272115414,0.1145956309503243,1.2546557555758415,0.2912366534108442,-0.3240678258533551,-1.1463589547012132,CL2,N
-1.161910676700019,-0.1836497461312898,-0.2573262942697266,0.2042135967368874,-0.3799860668226503,-0.52593,0.080376637201024,CL2,N
-0.31776,0.4511653314026357,-0.2104530953684188,-0.622239840503533,0.3059598741502083,-0.5588999883007961,-0.2679619361470335,CL2,N
-0.8260452931841992,-1.2172143507548094,-0.69509,-1.1093323515152054,1.4384665831100685,0.8959653550295168,1.3565504137252509,CL2,N
-1.1231554503535643,-0.7593674038180023,-0.8921645504382216,0.0498743734479218,-0.192662187531537,-0.52593,-0.21712,CL2,N
0.88309,-0.4493532705617924,-0.3682686558447171,-1.784699159352721,1.283725675339487,0.4141793496242794,-0.0704245685940271,CL2,N
-0.0780088541668941,-1.6087608342166977,-0.4614541050702369,-0.5170655022340425,0.9597858706743752,0.4321002160609982,0.9157182568101646,CL2,N
0.605936403686105,1.7444225553643251,-0.6077749360718078,0.2625399551056158,0.9952217115544676,-1.54858,-1.37983,CL2,N
-0.5049554293243501,-0.07217182071413,-0.0127277129169013,0.3716475728132713,0.2434826657032907,-1.18084,-0.7790836261764507,CL2,N
-1.6312622683719091,1.6127487254356785,-0.6480031726976734,-0.558278615920887,-1.592229723307626,0.07987,-0.71126,CL2,N
0.2890466251897925,-0.2723968815253504,0.006250640497639,0.283758465249318,-0.2474235007390879,1.2247,0.88113,CL2,N
0.664256753352542,-1.009905104852789,0.7561928621945613,1.61108,-0.7586068375102605,-0.153118719596799,0.3042510055274883,CL2,N
-1.5974102431361588,-1.1819534126036384,-0.7492917160433963,0.3878130815868929,0.4551042846227656,-0.5346918786186455,-1.1548573777725728,CL2,N
-0.4495510674498642,-0.0086703818080566,1.2876122494057347,-0.1534212228556968,-1.0485030121912182,-0.8416817585782783,0.88113,CL2,N
-0.0672779871870949,-0.3207232438339731,1.5091599613121274,0.0127335085498254,-0.2000261078128741,0.1901087434882378,0.770421697001623,CL2,N
-0.1188848666645157,-0.14277,0.7296699856915412,1.1711777859566,-0.0683667710969128,-0.7017662554646289,0.6883159210923689,CL2,N
0.44585,0.3189534684171167,0.725713322532757,0.7865709602473323,-0.8721009731395223,0.211308472871861,-0.0908586520144657,CL2,N
-0.58331,-1.6489198332611132,1.015235712284596,-0.972098454170358,0.7533642435601152,1.6791365567110976,1.663710564889772,CL2,N
0.175507721572532,1.4758224421320636,0.5323565122364016,-0.7152149022783343,-0.0719654833763314,-1.6674203070831506,-0.8611997322260464,CL2,N
0.9346933874046004,0.2647354350737181,0.6859827111775686,-0.7164542729969694,-0.7791124482933044,0.2771797783896237,0.289695749860386,CL2,N
-0.6854881122389286,1.4249489646588736,-1.0578397016559618,-0.4367266609279484,-0.2233178816241875,-0.84637,-1.2212123775722643,CL2,N
-0.5778760339361999,-1.913582251958748,-0.43999,-1.3428661320645394,2.2001114148266945,0.1845217969250021,0.88113,CL2,N
-0.5966633768104463,0.9948481498627164,-0.6698413902183549,0.4535561737321941,0.1779536812322048,-1.944145795572041,-1.37983,CL2,N
-0.2761466662657026,-0.4914238058291262,-0.3022273953187224,0.7125145150941355,-0.5808600361549502,0.936270795153648,1.4918561814649165,CL2,N
-1.6358664287902445,0.91217078974744,-0.3970005788001,0.0287149529900164,-0.0233259327666045,-1.54858,-1.37983,CL2,N
-0.0735517804414725,0.527043698154143,0.0083938684355042,0.7025693026529005,0.41667,-0.52593,-0.3863071653987083,CL2,N
-0.01928,-0.0276915538567772,0.545939963528921,-0.499969957004218,0.232043376697333,-0.2644113519006287,0.0157728656468762,CL2,N
-1.8035249871104593,-0.944446241388914,-1.5342967793762696,0.43852,0.4934892505525687,-0.84637,-0.7738881395268278,CL2,N
0.4079745710852791,-1.25773,-1.0344242828140633,-1.1256335218585305,1.194159836601127,0.535299135049389,2.3098081865561477,CL2,N
0.2104618277206317,0.6675053174004845,0.5540337882387575,0.13136,-0.0610074367217746,-0.1373508760659283,0.19268,CL2,N
0.8099467847078183,-0.40581,-0.666297103815768,-1.6577668351145796,1.5473413930978557,0.3721448124908944,-0.1171330441432515,CL2,N
0.7546566073830612,-1.13788,0.7921870806896669,1.588135732806149,-0.7795396412438047,-0.1990913047098519,0.2112608835806788,CL2,N
-0.2409989096437928,0.653057076434463,0.032574719030098,0.5134656725498077,0.5003998153540199,-0.4039989477628642,-0.21712,CL2,N
1.4142790782595371,0.248199778365302,-1.4321971928888495,-1.7556882344872615,1.9687739658264376,0.1145889073894885,0.567682681441866,CL2,N
0.3896097063058026,0.825133992355556,0.3454083432829903,-0.8458539620054171,0.5128147167159328,-0.21575,-0.3993891593497125,CL2,N
0.5709309777839573,0.1769825874148051,-0.8934824129866037,-0.5483724136434542,-1.1116520449535403,-0.0891013808850116,1.207861030659901,CL2,N
1.151824270718069,-1.1974889443913428,-1.0178376004325682,-1.3495537188853997,1.432704014496152,0.40148,1.8860418061228212,CL2,N
-1.0586399533750277,-0.4330674198793239,0.1381395771638106,0.5644206235032103,-0.2515471384602104,-0.394694046933404,0.19268,CL2,N
0.90690397519287,-0.1398484253184304,0.5599841007149041,-0.3946893666377254,0.5720021863298911,-0.3901804112772155,-1.976329777508369,CL2,N
0.2008658703454807,0.0713597458066963,0.3836316404063783,1.5797064042907325,-0.2946708182255525,0.2204097006862155,1.2119495125759798,CL2,N
-0.8722138821341121,1.0297758313518155,-0.0009847476401936,-0.91699,0.8739908021460671,-1.1883395242651464,-1.37983,CL2,N
-1.1511888775262678,0.3995708312146256,-0.8432472185687718,-0.45321,0.0393452141369883,-0.940279932065593,0.4351100597920607,CL2,N
-0.8344432368165593,1.292799227269521,-0.8034494687681227,-1.201159365425121,0.4313694880271425,-1.1727070387076717,0.1706998253039516,CL2,N
1.113678522989877,0.0371377840079315,-0.6526743054823335,1.0637089751681443,0.836752746167486,0.4175551431293176,0.6543239446641393,CL2,N
0.1129665427124931,0.58489,-0.7502301215486131,0.8793693560330088,-0.0477245665753016,-1.483449318754852,-1.37983,CL2,N
-1.2343142412607744,2.0311683923153785,0.7856373017671701,0.0290481067273443,-0.1677797729845015,-1.141845731478567,0.1682799278678242,CL2,N
-1.2498101673974644,-0.6411632585180784,-0.94779,-0.0373734547130321,-0.1579960453183946,-0.4832029015979696,-0.1827106363059224,CL2,N
-0.97631,-0.0295872359868067,1.271453269693526,0.43852,0.13606,-0.2421573634414213,-0.2591889102164675,CL2,N
-1.8921373048853525,0.825369054899284,-0.2604096486168323,0.1748871773780588,-0.5297452379599698,-1.54858,-1.37983,CL2,N
0.714306258540348,0.12331,0.3170447491430764,0.9314555460765834,1.361481096934093,0.0705063817068121,-0.71126,CL2,N
-0.4896503170627477,-0.1139325577290419,-0.0980509918207863,0.9539250479536172,-0.4514256058768662,1.2247,1.29221,CL2,N
0.1145960558128915,0.5625331250179157,0.4571991177215742,0.13136,-0.1807583990331897,-0.0467097979255644,0.19268,CL2,N
1.4169154572686762,0.3885385975491354,-1.4768652853064124,-1.7669615431574983,1.96793782827653,0.1027291219009931,0.5048454846991456,CL2,N
-0.0397994243223487,-0.1224441173995365,0.8164652424755261,0.173369467655956,0.517541739201703,0.0915701791683253,-0.2022114666111758,CL2,N
0.3139127571329477,-0.0266583529217829,0.1724717967776331,-0.8488187252566523,0.162049398178816,0.4549727989663183,0.19268,CL2,N
-1.2160734667735649,-1.25773,-0.0863687261219557,-1.21213,0.9580916407605758,1.0894596238724392,0.5164353902972716,CL2,N
-0.0186026907781367,-0.3728758670159519,0.1992586087809965,-1.890024751861918,0.8584726872270303,-0.0339725905293011,0.19268,CL2,N
-0.9975542856078292,1.2349517004464563,1.7701040649316546,-0.127995191493059,-0.8304481808313358,-0.4357485956049119,-0.5766964828509477,CL2,N
-0.1138748800990457,0.58489,-0.6901058385919774,0.3978233282464785,-0.1797737722436136,-1.18084,-1.37983,CL2,N
-1.2817084645292642,-0.3612266279116902,0.0078599860933173,0.1452281201599597,-0.5610225739716733,-1.8696462918805985,0.8215736386694408,CL2,N
0.3372706581449042,1.0484714474811905,-0.8357936790232251,0.6518276893068972,0.5708806230991482,-1.54858,-1.37983,CL2,N
0.320828339492797,0.9519130040437952,-0.1447703237244939,-0.5016634187939001,0.2166443909719042,-0.19687607433741,-0.6797115201038083,CL2,N
-0.3984792874929609,0.6376014729585929,0.6583333595411475,0.6952833412660631,0.4814156533082307,-0.0099896715069444,-0.21712,CL2,N
1.0294293450612697,0.41594,-0.9763722582799664,-1.685863757199497,1.1503591069358572,0.2632073729124407,0.103988413895356,CL2,N
1.1631252192289998,0.3256061287043718,0.8352410165712264,0.0417651270294337,1.0419294073005574,0.07987,-1.314860711559677,CL2,N
0.4050009547631097,1.0942369941268386,-0.9392355688550365,0.0155663007402775,0.5589938111096271,-1.54858,-1.37983,CL2,N
-0.3217335863448458,0.5920634616893022,0.8129844163047122,0.93976372532883,0.4129491453240049,0.0738446223931627,-0.213044067772727,CL2,N
0.8218396651779822,0.58489,0.5719337027570053,-0.6966278168427786,-0.5493154186460129,0.0384583634157787,0.1352735705560724,CL2,N
-0.9167318480407742,1.9241285088070168,0.6346684445931887,0.3861000519520781,-0.3138717112021847,-0.8413807273704651,-0.0197314915386593,CL2,N
-0.1541377378779502,-0.4207263395306835,1.5482327526999151,0.1876531176007528,-0.1732436052641091,0.07987,0.8380413500140449,CL2,N
-0.165494276528096,-1.5416517958128315,-0.645244223834576,-0.2220455995099567,1.0307052678528474,0.4958194846268899,0.88113,CL2,N
-0.2307599829427128,0.7512828953602186,0.3101089598433046,0.8996639137957698,-0.9469437683840618,-1.18084,-1.37983,CL2,N
-0.5096068657821624,-1.3717619002894208,-0.6191936898251116,-0.9863392210194968,1.318827383367115,0.6571280078445888,1.169907157245421,CL2,N
0.9404837404444056,0.359711989037718,-0.0835791575140302,-1.2979066646828992,-0.8009378956101004,0.1795912767326305,1.6571847522119592,CL2,N
0.054804378286984,-0.14277,-0.5094109368180204,0.3549318582790154,1.040508951803915,1.0006752896615805,-0.5767885702890763,CL3,Y
1.0581752230235004,1.0080424563450616,-0.2818642781253835,1.9650835090018044,0.4867237895084523,1.6761594447209456,1.3926545937948462,CL3,Y
-1.2756073852629737,0.2590553849576522,-1.0917306725688949,1.6106376171087422,1.2344415643741562,-1.5480478364657404,-1.37983,CL3,Y
-0.067703268511739,0.4886024533471774,1.8305248487085972,-0.1287265196291531,-0.6272422213158826,1.2247,1.5161952088218136,CL3,Y
-0.0675908772306291,0.3168430511177668,0.2838408348519573,0.1790491234639868,-0.9142728429734726,0.07987,-0.21712,CL3,Y
-0.9379413720645812,-0.1860810756107194,0.47617,-0.76096,-0.5419691795977355,0.7054784419242206,-0.1496440313820224,CL3,Y
0.58331,0.5259177797018892,1.498000791173855,1.11406,-2.2830410946113955,0.2297115018346641,-0.0484496896608827,CL3,Y
-0.5148754096351777,1.3010058666718791,0.32197,0.7865379611481524,-0.1961733433026319,0.6696521038890952,0.1676450392911162,CL3,Y
0.1697836587619778,-1.1701601480828143,-0.0192243202538983,-1.714722388166823,2.3857597186827055,-0.0110520599569782,1.1657766044005324,CL3,Y
0.420964821776349,-0.40581,-0.7733562903588093,-0.8669099244501257,-1.3811202769137192,0.2351906252095386,0.7351661280280207,CL3,Y
-0.01928,-0.1040951434604215,-1.0043817235575332,0.2578085234113076,-0.8231315788967543,-0.6924195631601087,0.4611033354770951,CL3,Y
0.3926229104797988,-0.815925687104528,-0.4829210448583145,-1.9000415940574773,0.6955593088315457,0.7041555239324271,0.4730241384147703,CL3,Y
-0.45174,0.4839128115294622,0.0994736628410132,-0.01729,0.5409086055504224,0.974252158506162,1.29221,CL3,Y
0.6451713007375924,-0.9653488211009156,0.3398444676223497,-1.2851074177837876,-1.7313412658569236,0.3828043345570521,-0.0186498344764592,CL3,Y
-1.11902,0.25953,0.4886430271186415,0.4100267870004525,0.501365449516874,0.0335097998621545,-0.5117083944333797,CL3,Y
1.1305277754343055,0.9164792091751552,0.0239979145412769,1.6995210789202653,0.62967,1.8764981569976265,1.82505309975236,CL3,Y
0.1737426744165547,-0.0110417238209404,-0.2232285845588362,-0.2061192758805541,0.9036202760064914,0.004807525332729,0.19268,CL3,Y
-1.653866026453911,-0.71223713384522,0.5978898907240252,-0.9977195721254288,0.0532942028872156,0.4913231367882237,0.6099983639875062,CL3,Y
0.7039975927363515,0.0328182967017411,-0.30033,0.3000924506031039,1.110401484548745,0.07987,0.19268,CL3,Y
0.324045660463217,-0.6005620431001992,-0.3124366752194044,0.3311879448042858,-0.5508651297501752,0.660689513085303,0.4327650477458317,CL3,Y
-0.17779,1.3577145552154883,0.3827212237222065,0.1545311619298084,-0.754670260202452,-0.9941453265384492,-0.6380843244328269,CL3,Y
0.2916963902196676,0.125982576879261,-0.3033420915958071,-0.0179326738375295,0.8254162595368632,0.0792020421901681,0.1917540507730563,CL3,Y
0.1048078531698633,-0.3674824896772863,0.7174430394425747,0.933838753616474,-0.92104,-0.7608826917856276,-0.3489471703939893,CL3,Y
-0.5663619230901569,-0.1546907601147469,-0.7009994006610886,0.1460832238077617,0.52135,0.4207310360594435,-0.21712,CL3,Y
0.6406973628761059,0.0467683702508373,-0.30033,0.251165218959417,1.0664999719229766,0.07987,0.19268,CL3,Y
1.0682613779196526,1.2822828199101377,0.6690916881154514,0.952947299513555,0.610265914714088,0.40148,0.8947164952807574,CL3,Y
0.2853470104053489,0.2125243945938052,1.304484589770733,0.13136,-0.7173327695515022,0.07987,-0.5407464935000948,CL3,Y
1.0177775180817223,1.3818627807227797,1.216911335684291,1.6658777220271452,-0.6010981337319878,-0.0282230554793828,-1.37983,CL3,Y
-1.1133881472194127,-0.982910390912106,-1.4197740386649111,-0.4487678600618994,0.8948290668019226,0.07987,1.1943260225699293,CL3,Y
0.097803840462402,0.2708209565845811,0.489649760103218,-0.168303723532893,0.1105964952741683,0.9808417458824392,1.0739534114899916,CL3,Y
-0.547768078008614,0.3200083468284334,1.0303549720859893,0.0647970325862099,0.502094209685297,0.9710668074884208,0.1953141878752951,CL3,Y
1.0543859697505529,0.25953,1.4894486941594691,1.2091797270438314,-1.8929760854317983,0.0602177986325042,-0.71126,CL3,Y
-0.6908421379286013,-1.13788,-1.3442630918317504,-0.3316951406021783,0.6727545405480377,-0.0953430055132263,0.2302008229994561,CL3,Y
1.3664413488979998,-0.5864955671542553,-1.3006789452220455,-0.819576295367818,0.6124482414911316,0.7099726191991337,1.815958157589092,CL3,Y
0.0962961622321587,-0.8249326469633664,-1.113180130560102,-2.022096605816954,1.1729711277761148,0.7654,0.7512408172291437,CL3,Y
0.8443952634626501,1.254377478935608,1.70243831708223,1.072287410647144,-1.1708687753215248,0.40148,0.7960398408880781,CL3,Y
0.3230800776687582,0.4833370730057788,0.3519433118659695,0.4088551298888865,-0.9748340301716296,-0.4066720644149409,-0.6139834792175618,CL3,Y
0.9029104608720372,-0.3022462320848423,0.4036496421684208,0.4481117310229732,1.5568551347520578,0.4429948060682072,-1.37983,CL3,Y
-0.0264488284886162,-0.00665,0.6485369435264643,0.1191314168067166,-0.682274695622141,0.4151264019525474,1.285395584759052,CL3,Y
0.0448150761452641,-1.567299864888127,-1.6085098945277336,-0.041362889533887,1.8124829835537168,-0.4022226344425485,1.0450787518001068,CL3,Y
-0.2211572117457146,0.12331,0.36033116927636,0.2800868963176551,-0.8900438634120313,-0.0313355712036972,-0.3078283541673736,CL3,Y
-0.3964966469895177,0.9040382509723772,-0.8857807202587746,0.6959384021000187,0.5385744050443392,-0.5905482881499504,-1.37983,CL3,Y
0.4876665825732084,0.3913385208995266,-1.9990011807987955,0.9830136646997067,0.4765235880738019,1.8166753503297768,-0.1045535879385397,CL3,Y
-0.7097241676851213,1.038375317978209,-0.1340977462226557,1.1790500559171804,0.2786656587412131,-0.8480155391247359,-1.0510264561655422,CL3,Y
0.0925440761793626,-1.112882142337682,-1.1181865400199518,-1.661736835628737,1.7339455168614,-0.1331239517932694,0.88113,CL3,Y
0.3149760330300521,0.0311355758205763,-0.2340419206528208,-0.0575770051468337,0.7978654078032484,0.07987,0.2901928808259945,CL3,Y
0.8117176018997507,0.8804295059664705,-0.4384292398636498,0.6558578106067042,0.1305416267862737,-0.1193900284442188,0.0591020406482676,CL3,Y
-0.9192587590386204,-0.1721281316404876,0.597415046786774,-0.6747500838367133,1.0986663957126086,-1.107175976820751,-1.37983,CL3,Y
0.7316617606432302,0.6233721862702862,0.758677311294321,0.7307991226119429,-0.8509099949806264,-0.3509443867509512,-0.9043767570979144,CL3,Y
-1.2543066420629585,-0.2868138789719155,0.5069584409228992,-0.8208471561250577,-0.3355809330708486,0.6960736207111652,-0.0079045239229423,CL3,Y
0.2954985264644694,-1.2705543814842488,-0.0997145274703213,-0.1164610667653865,0.3582370155532616,1.2247,0.5760487130068752,CL3,Y
-0.7963887456040272,-0.1392168727278816,-1.4813969983540605,-1.4664065125278465,1.0417159995339311,-0.52593,-1.268004562280494,CL3,Y
0.5570284201126663,-2.0137359824760948,0.1234716483075145,-0.1105425837914569,0.9241266980750468,0.3647691745409182,-1.37983,CL3,Y
