Oscore,Cscore,Escore,AScore,Nscore,SS,Impulsive,Ketamine,Ketamine_User
-0.0531933812795422,-0.6872546392302392,0.9997316766813706,-0.15487,-0.6090193688993317,1.0740003371348958,1.0420413412842864,CL3,Y
1.06238,-1.002502392774296,1.7319454503239375,0.2818159207203883,-0.1376738880052846,0.7518878350532507,0.8742041112438715,CL3,Y
1.221803877835845,-0.7424322414051162,1.4367083062825734,-1.0877369019015517,0.1652739091906912,0.6940304437921151,0.52975,CL3,Y
-0.3445672428817,-0.2083045733566311,2.0497496014017345,-0.5160001159025801,-0.0594367813550406,0.2170335259941175,1.139654018453642,CL3,Y
0.8295658812093519,1.0993287796574678,-0.9538510716844476,-0.439843936011853,0.1093635580745262,0.7004240265851869,-0.21712,CL3,Y
-0.0743232144443993,-0.00665,0.3119709970977589,-0.5005529919127596,-0.1799017535056999,1.2247,0.52975,CL3,Y
1.43533,-0.3107369611173886,0.5545464259312358,-0.0892276137169734,-0.4388443215323674,0.8747973513347614,0.19268,CL3,Y
1.3066627819086831,0.0835950965597727,-0.4653574992929089,-1.0440686093582443,1.001742246818055,0.369498653674667,-0.71126,CL3,Y
2.311907906329678,-0.0053572697016311,2.0812495839853624,1.3259460157216802,-0.2005095602488788,0.4899752237485213,1.29221,CL3,Y
0.5007888168719625,-0.1651489672445131,-0.6242402943163786,-0.8482709446325364,0.8799362561369888,0.1691917320459014,-0.71126,CL3,Y
0.929483662302484,-0.3870880597721095,0.6895115547391116,-0.7657093923392245,-1.6551846999849236,0.07987,-0.71126,CL3,Y
1.3144414501676351,-0.029760472035141,0.7493621486344142,0.7637077930310543,-0.3307573162535496,1.1467199837956192,0.0392089443766863,CL3,Y
-0.2512852149102472,-0.3759139956754871,-0.417693051079175,-0.6995435108150984,0.6219641451881373,0.07987,-0.71126,CL3,Y
1.4994879925191424,0.2304958466533857,0.47617,1.61108,-0.7853607903065175,0.3074075963267249,-0.3811324106149809,CL3,Y
0.9928739251104036,-0.3792153375127514,1.219762982317532,0.0452548082172752,0.2807326146520441,0.07987,0.52975,CL3,Y
-0.6920806879629777,-1.4600628874695167,0.63779,-1.153764606708637,0.9860744101583656,0.9000427525088833,1.29221,CL3,Y
1.0272295493441417,-0.1565884353911347,0.2500633280812288,-0.3763906949568905,0.0964032673752543,0.07987,0.2276220856510861,CL3,Y
0.1534041214572123,-1.6376816376004868,-1.3797316243614943,-0.3097196934784506,2.1171961596151996,-0.2029931627474413,1.29221,CL3,Y
-0.0448025862894416,-1.1074107452006274,-0.1272900784581998,1.7006462562265143,1.4609021043853423,0.432598264548558,0.52975,CL3,Y
0.1080205999354819,-0.5182604255262839,0.2318029097125494,-0.60633,0.0354326581965654,1.7768270435755644,0.52975,CL3,Y
0.7421917251242759,-2.0081131101395897,-1.0882419336250857,-1.1723327554774252,-1.1780055123129325,0.07987,-1.348980741233871,CL3,Y
2.346723115089811,0.0273088825852864,2.0928647372422056,1.3983360662311073,-0.2682298425412995,0.467507983537879,1.29221,CL3,Y
-0.2361516727110721,-0.3297510944045855,0.2576333128576235,0.0925489681361943,0.6547509024985106,0.5532195151319096,0.9742958685769516,CL3,Y
0.5253809812755552,-0.5802540403149885,0.32197,0.2763364966889171,-0.133893431790806,1.2247,0.88113,CL3,Y
-0.1373132124602076,-1.5466584651905433,-1.6472560820999624,0.3097818640026096,0.1890383166952944,-0.1840216112285753,-0.1369597208520602,CL3,Y
0.8539193067301856,-1.714771928879583,-1.5345767232758702,-1.21213,0.3831617132647562,-0.4153373097011475,-1.37983,CL3,Y
0.7336337811436208,-1.5535081761388607,-1.6775286201041957,-0.647909188419901,0.5606035882595025,-0.6354619521780673,-1.37983,CL3,Y
1.06238,-0.5637184496952934,1.404088371758886,0.0618652780085559,0.2699686426289384,0.2577125463201539,0.6209062060390875,CL3,Y
-0.0794650436185934,0.042694825365418,0.4176214306606074,-0.4349140654088057,-0.34799,1.2247,0.6631663183818143,CL3,Y
0.5133844472770871,-0.9968172175872364,-0.4737591338453494,1.300912305920262,1.2797998834739626,0.6163001354799889,0.9798262818698404,CL3,Y
-0.31776,-0.6270249200200656,0.0473762593692397,-0.0253419625158287,-0.4080722706519418,1.1015783697700527,1.29221,CL3,Y
0.1162902409112764,-0.1748081987527136,0.2256638235188786,-0.2465262671176453,0.3776566566347401,0.6286202705444568,1.6478625306705936,CL3,Y
-0.2746858368933761,0.9802253834560976,-0.7278903345768865,0.6289493068674564,0.301784996278616,-0.52593,-0.9038029778807228,CL3,Y
0.8751918419167106,-0.6068518002434722,1.311179913009393,0.28783,-0.2027384481538129,0.3869550961105419,0.6871516615922312,CL3,Y
-0.088410416133239,0.0500290037264257,0.4089192892073341,-0.4094363171565699,-0.34799,1.2247,0.6829961398075676,CL3,Y
1.7526651906732362,0.291501714675181,0.5730669028348634,1.3105305778659464,-0.8454551376045893,0.4169832354963735,-0.0964479317397221,CL3,Y
1.06238,-0.4371859565852048,1.3095439514605416,-0.0015620730202932,0.38752086055403,0.1152068044782327,0.5478624769996374,CL3,Y
0.6216694030251644,-0.2123806730625227,0.9983126337212634,0.5626524479416285,-0.1352854376886346,0.2419253199296591,0.6128141960481432,CL3,Y
0.132274817699541,1.08141967194224,0.7817694498496652,-0.8520083113430346,0.2749974085903278,0.8297539816295316,0.4825220518444019,CL3,Y
1.06238,-0.4858722277506995,1.3459220798818703,0.0228430511940288,0.3422899556905107,0.1700391484827038,0.5759677226289914,CL3,Y
0.897101829297555,-0.6545661802766116,1.361478932346631,0.28783,-0.19642740513303,0.4312512906640109,0.7098564255590859,CL3,Y
0.5108617155529859,0.2171083608794929,-0.2509804421864348,-0.8680854317889417,0.3870803003887509,0.3675669416914087,0.4942067191191914,CL3,Y
1.479602017384454,-0.1108853827026382,0.992501434115216,0.7946997344648132,-0.462682945579391,1.2247,0.1106606838872097,CL3,Y
0.1806698500728072,-0.0751045237471973,-0.1712139193679172,-0.784893172701588,0.3347143491485999,0.5562236985464435,0.6791615212003993,CL3,Y
-0.84732,0.7210636375588182,-0.6975854413820323,-1.2090561986218078,1.0259853997816797,1.2403617819783714,1.849226538733031,CL3,Y
1.3521535169760146,0.7910120004429253,1.1991506329558437,0.0914211105274277,-1.6537867939306303,1.611050309022405,0.7346057394366461,CL3,Y
-0.3261706931063445,0.6013738897312944,1.0319590857417058,0.2977283653752318,-0.79151,0.451176503176464,0.3777297762512971,CL3,Y
-0.6532247260911346,-1.4788459105067044,0.63779,-1.173396567503316,1.0262356963781585,0.9337434536338504,1.29221,CL3,Y
-1.896699466569866,-1.2894674547932898,2.1731681598657224,-1.1379313408603455,-1.1062309662114498,1.10625218608053,1.5184513944510534,CL3,Y
1.06238,0.463649945519572,0.4986927286916498,-1.2189076880188898,-1.021934652661546,1.2247,-0.1600118808449566,CL3,Y
0.0435155685622402,-0.6078472281669014,0.819881757181957,-0.15487,-0.6434202799646521,1.148883457761918,1.1663509083499937,CL3,Y
-0.9809771794898832,0.9226091040882264,0.3043737880952911,1.6143177953295569,0.1075520216500751,-1.175622997379917,-0.7035524935728533,CL3,Y
-0.3218028254418207,-1.0145,1.5251891518130845,-0.4423444374081651,-0.0972314250179712,0.1529095031129271,0.3698743897487663,CL3,Y
-0.0705228332400016,-0.5878996160495478,0.2206330596842016,-1.121264509721572,1.0941866449332387,1.2247,-0.0888978917784775,CL3,Y
1.3337729825746014,-0.3341822808323452,0.3921631897687747,-0.3429718368944192,-0.3029642668375994,0.578725158451177,0.19268,CL3,Y
0.58331,-0.0230592650562426,0.4733341576763806,0.757823654021595,-0.05188,1.2247,1.84399058537459,CL3,Y
-0.3292422458970243,-0.319390239259799,0.4900210268836921,-1.331683711945851,0.4590286718694077,1.2844363028631354,0.5598636853507719,CL3,Y
1.4123685388364224,0.139350052511295,-0.470028301245275,-0.9842365847653578,1.0082067656005331,0.3636100742317017,-0.6530744799006657,CL3,Y
0.3628588279902031,-1.6298989771618522,-1.4633163120607895,0.9350798414710068,-0.5782889484435365,0.0456367358183373,-0.21712,CL3,Y
0.2248578902815992,-0.4220264377060456,0.5512378802025666,-0.15487,-0.559923917916092,1.2247,1.179551379879903,CL3,Y
0.9631592582964936,-0.7240300458845876,-1.0277468022029788,0.4555187217812538,-0.0277387417521817,-0.0839561011037188,0.0099821454309721,CL3,Y
-0.4570210406495467,-1.1575909298040816,-0.0441478868141061,-0.5604853754847138,-0.2124442293303265,0.7654,1.29221,CL3,Y
-0.206519748791042,-1.563227280501931,-1.6553803331414003,0.2342986987107141,0.2201011482720881,-0.1654182720119229,-0.0899592609347976,CL3,Y
0.3821246331553185,-0.0622640190377417,1.0827706636265275,1.2104128863019932,0.126825305338377,0.6238920255699536,0.8085976935287592,CL3,Y
1.4227733134634482,-0.6454280141860607,0.4831841291429581,1.6093130802928688,1.01242346564374,0.7654,0.88113,CL3,Y
1.2159712021292557,0.2044609110233188,-0.5769905538018358,-0.3224568040991236,0.8048614318285833,0.07987,-0.1610242687978028,CL3,Y
1.2598263648396195,-0.8815453555420362,1.420201341024633,-1.2388670147969796,0.1959878262626642,0.7654,0.5648814496274128,CL3,Y
0.2800121937665519,-0.5594945312913648,0.6978523727593009,-0.0990411373369254,-0.7602252328820382,1.3126023992365998,1.3640699560033276,CL3,Y
-0.0973724701856382,-0.7235299485879514,1.0818916587338894,-0.15487,-0.5933041645579351,1.0397918378268225,0.9852535938807734,CL3,Y
0.9778615876421188,0.531162555579533,-1.0699290246864988,-0.6107641515999214,0.7134814634379375,0.2083477725159327,-0.21712,CL3,Y
0.2894435942515006,-0.6518754768730479,0.5320018825551984,0.0947748168274211,-0.468439021835538,1.2247,1.1545132761724748,CL3,Y
2.44904,-0.0127500528072171,2.127,1.61108,-0.3460368796410441,0.5458491439883961,1.29221,CL3,Y
1.0333588026242355,-0.3947058058643042,1.2584019939402356,0.0088246270593763,0.3599114260595963,0.07987,0.52975,CL3,Y
0.8934828178421466,-0.0439385722313961,-0.5468183608999678,-0.9436811100896788,0.9392910484468572,0.2667992114894604,-0.71126,CL3,Y
0.7309050423345136,0.6267799960133251,-0.43999,-0.8814072591257944,1.6153386323606491,0.40148,-0.71126,CL3,Y
0.9932017367449169,-0.7194807623355917,-1.022659446518208,0.4448493084415338,-0.0628872638429091,-0.0735324520357124,-0.0044675243750931,CL3,Y
1.06238,-0.9859122856836916,1.7195494086510372,0.2734997442175951,-0.1222612154483741,0.7332034207966965,0.8646270985945811,CL3,Y
0.6925614989401193,0.8264239605806163,-1.477374652262483,-0.9466915230966092,0.4988572178413798,0.3480016057743573,-0.21712,CL3,Y
-0.31776,-0.8015999671577396,0.124615824859674,-0.3000723111543634,-0.3043216988377144,0.885721159975368,1.29221,CL3,Y
0.8582686153294057,-0.2650329375655806,0.7913661910426169,-0.1922502866214776,0.489448501235128,1.1866705718219892,1.3393903369570956,CL3,Y
0.8578631827221371,-0.569114387806735,1.2713983034280794,0.28783,-0.2077298665315821,0.3519211343975069,0.6691944117757005,CL3,Y
-0.4188681262848966,-0.992417745806708,0.63779,-1.2442118495819294,1.0242911026371575,1.7507143100788287,0.9819881120077976,CL3,Y
1.0221619651603555,0.7936154136957299,-0.7629148291044981,-0.30172,0.3806187394094907,0.4985261777058038,-0.21712,CL3,Y
1.43533,0.6872607990588901,0.2567320177937609,0.9979057033939136,1.23461,0.0412335205706821,-0.4502981835834935,CL3,Y
-0.84732,0.1688756175471215,-0.7345910118905973,-1.1634739723875949,1.0970976711479494,1.4726145535575634,1.6593605727039429,CL3,Y
-0.3554022296234148,-1.3995411936696516,0.63779,-1.3061524425618918,1.2431579700313289,1.4205334327094252,1.1767153907031398,CL3,Y
0.0936795690821995,-0.4606250263133037,0.2593320492697495,-0.60633,-0.0077617664473978,1.7146272505591782,0.52975,CL3,Y
-0.3219252251191687,0.6831102286738849,-1.0709224102484871,-0.2178783352865421,-0.32229365474215,-0.52593,-0.4313768110436912,CL3,Y
1.3425001715711755,-1.3055729507445926,1.275988544308024,-1.352244601443917,0.4501101494258817,0.7654,0.7138554096752804,CL3,Y
1.037172158348616,-0.2721489761082965,0.9015385303192444,1.61108,-0.4733606154046256,0.9198758337489356,-0.545066469652299,CL3,Y
1.4637427198465105,0.0200451204587505,0.7844431940222049,0.6548953582607925,-0.3925307190995064,1.1523807904711627,0.1667928271752858,CL3,Y
-0.2510518739692519,0.2931240439924631,0.4932602460158625,0.0038190432364095,-0.4665996234453098,1.1018703642486678,0.88113,CL3,Y
1.06238,0.4895269880143315,0.5109086639878381,-1.1516618439753754,-0.9284466939324506,1.2247,-0.1290374328535078,CL3,Y
1.6496322905244438,-0.1509724118465203,0.9473153295883466,-0.0261594191054811,-1.5169921376670463,0.7654,1.2579232075060658,CL3,Y
1.1358375746118148,-0.483138899067629,0.6434656112184154,1.568936790721461,0.8120973680415214,0.7654,0.88113,CL3,Y
1.21339568574534,-0.2492807011086049,0.2925884583789714,-0.3918683557217816,-0.1082335336292292,0.3574562261670543,0.19268,CL3,Y
1.391514178395149,-0.6591649584557381,-0.9552097163695076,0.3033909369021992,-0.5288972063444948,0.0646675010177859,-0.1960457016341542,CL3,Y
-0.3842631498000216,-0.5069127222417661,1.9353579556180744,-0.3822404940385299,-0.2104874401481343,0.4201439534438635,0.9137505911589454,CL3,Y
0.1034244451241706,-0.1674514003551882,0.2298771484121239,-0.2425163723634451,0.3748222877175731,0.6186830495778343,1.632302992169822,CL3,Y
-1.1755040490764492,-1.222540702234967,0.63779,-1.07533,0.6245087933343428,0.6437619632538916,1.1548090213629638,CL3,Y
-0.3889813982161679,0.6798695020744195,0.9972051281562084,0.3681533925025666,-0.79151,0.6083534430338733,0.6295343277638489,CL3,Y
0.5115710210045643,-1.1642246922794803,-1.5213316848731002,0.294025001894641,1.5792207272815375,1.1757394223356583,1.8012881833993142,CL3,Y
-2.252529976560024,-1.357179949111248,2.2796144962723432,-1.3800164832902089,-1.2635841157920165,1.190189216848743,1.7619254361490169,CL3,Y
0.1445107373992706,-1.3181158850086252,-1.4862604193956963,0.4798081279326726,0.2123329531217068,-0.21575,-0.1057317522922366,CL3,Y
1.0600993178015023,0.7007430243250312,-0.7511207344221396,-0.30172,0.4728348393408145,0.4257258380011647,-0.21712,CL3,Y
1.085317211806292,0.0313226970918595,0.47617,1.61108,-0.4978215110653523,0.5517904948231058,-0.5572871601708015,CL3,Y
-0.31776,-0.6889709631977475,0.0747838730995257,-0.1228270173275919,-0.371257516729837,1.0249838033792993,1.29221,CL3,Y
-0.8470548854237617,0.9874349076276654,0.1008438873305607,1.401608703502771,0.2052028745472257,-1.0194688444113764,-0.8759970073626696,CL3,Y
1.43533,-0.3336028811228335,0.5356961913461278,-0.1403339416898605,-0.4456761424058251,0.84848630549224,0.19268,CL3,Y
-0.84732,-0.5664999887861821,-0.7838731275182949,-1.1027699077570436,1.1918013368895597,1.7819168501177476,1.4065068438458963,CL3,Y
0.7812107148333844,-0.3661999201286533,0.5604040469428734,-0.5969250452202381,-1.614522540678994,0.07987,-0.71126,CL3,Y
-0.1346522742976786,0.087942017965594,0.3639347801608602,-0.277732643653839,-0.34799,1.2247,0.7855036416801358,CL3,Y
1.43533,-0.5597767292306092,0.0452483738928694,-0.5538387775954567,-0.3367671512511234,0.6162767442869982,0.3308009491184368,CL3,Y
-1.474760559811496,-1.0743830210415164,0.63779,-1.07533,0.4411243840498447,0.5328456205744145,1.0295191495541065,CL3,Y
0.6434812538170651,0.8772178534208219,-1.547467624776886,-1.0044811922537824,0.4619353555624221,0.3720262893974212,-0.21712,CL3,Y
0.7513373128322628,-0.337128136471416,1.0268455934529264,0.28783,-0.2384140169153972,0.1365540246133687,0.5588043558540772,CL3,Y
-0.2152714639402494,0.4627812264814156,1.093321031925304,0.1733852106730682,-0.79151,0.1736632760538756,-0.0668589385932506,CL3,Y
0.0256243190327225,0.7334798849652016,0.3296434000408322,-0.6140247979786894,0.2898950838855262,0.3707650018988138,-0.71126,CL3,Y
0.963054375033632,0.0801018775390144,0.3385772190424706,-0.6237017233721891,-0.0217618753997375,-0.0839017733981691,-0.3080975415923855,CL3,Y
0.1809708838075813,1.064502599330312,0.7742313423952615,-0.8311290502632249,0.2628285693349211,0.8504315542155779,0.4673472436763665,CL3,Y
-0.5603509343063167,-1.523741223519386,0.63779,-1.2203210174805534,1.1222294835475444,1.0142951051308795,1.29221,CL3,Y
-0.416933511738342,0.7148017363706471,0.981738870197854,0.3994940429477975,-0.79151,0.6783005588683542,0.7415927642512654,CL3,Y
-0.0617250332552204,0.0281500537622134,0.4348790774843543,-0.4854402472184605,-0.34799,1.2247,0.6238408194134084,CL3,Y
0.097284317910169,-0.3549278443334757,0.63779,-0.4828293570394548,0.2069325280625855,1.135853535212764,1.86203,CL3,Y
0.8653670416784074,0.0767743712102602,-0.69509,-0.4584203266717701,0.8818208090140913,0.07987,-0.3857287871735661,CL3,Y
-0.1290127582417248,0.0833182623247401,0.3694209537513471,-0.2937948221827703,-0.34799,1.2247,0.773002139240283,CL3,Y
-0.1296502358926812,-0.1040515125669916,0.0281046946652397,-0.3476565125766881,0.13606,1.3298151549894253,0.52975,CL3,Y
-0.2828139687999797,-0.5880822599350168,0.2061937737669724,0.2903695002230476,0.9280972128159992,0.674540818215965,0.720111870034775,CL3,Y
1.0868447431371746,0.2287550309554324,0.3186576012839088,1.445153324684748,0.5097226863481445,0.5795915327690117,-0.71126,CL3,Y
-1.494847413350599,-0.89891,0.5337950172117686,-0.937711182055189,0.1198686543792227,0.4819825400669896,0.972064777343202,CL3,Y
0.1433038461849095,-0.5210274985646537,0.63779,-0.1585491264942803,-0.6729255391326323,1.2247,1.29221,CL3,Y
1.0434116409009369,-0.1502268900197744,0.2121321962236828,-0.4117557330813678,0.1146599003971138,0.07987,0.2115359183718332,CL3,Y
0.4630889790027655,-1.1284581748872682,-1.4759111278428825,0.4583532631908132,1.5852591833092065,1.2065912655384452,1.839563814345998,CL3,Y
0.8808582611110974,-0.0243228919030614,0.0298791807373421,-0.5897583464906739,0.2186785508403726,0.1745599687672294,0.2919217766001368,CL3,Y
-1.161000544939362,0.1913519803821322,0.8680828277156769,0.59042,0.8595755940645624,0.3774391113640523,-0.21712,CL3,Y
-0.619853212810706,-1.4399285186800066,-0.3599391437516017,-0.7330376343829604,-0.0815105401037864,0.7654,1.2179790871250558,CL3,Y
1.3160175200816542,1.9425740900668644,-0.9296830996803922,-0.0470021106723027,-0.3177982421006628,0.9638427556071772,-0.21712,CL3,Y
0.9677724160508304,1.2922167487234972,-0.830313585953627,-0.25189612584303,-0.027919520747766,0.8042162249178124,-0.21712,CL3,Y
-1.7958594620059618,-0.9154114796503426,0.63779,-1.07533,0.2443549558552893,0.4138336205269439,0.8950845128770502,CL3,Y
-0.31776,-0.6398462675284888,0.0530489790779818,-0.0455190343755147,-0.4004524981974123,1.0857251287464735,1.29221,CL3,Y
0.7708133978880599,-1.924916133571121,-1.253033938160983,-1.21213,-0.6204907530228201,-0.1002640286662912,-1.37983,CL3,Y
1.1245815181778671,0.92818704125526,0.5070060025340448,-0.397184556621824,-0.0204896213603434,1.2247,0.1616975608653021,CL3,Y
0.8990727946898773,-0.8917793304438433,-0.6611916802323887,0.9609370836968828,1.1295795213253583,0.7654,1.2803126234225797,CL3,Y
1.3329189669656345,0.8435703984237843,-0.0356048413382866,1.9103806388660216,0.6710967186419845,1.92173,1.8073609991713675,CL3,Y
2.44904,-0.2446043578515267,2.127,1.61108,-0.1394826177306942,0.7918626274367573,1.29221,CL3,Y
